id,income-january,orders-january,clients-january,income-february,orders-february,clients-february,income-march,orders-march,clients-march,income-april,orders-april,clients-april,income-may,orders-may,clients-may,income-june,orders-june,clients-june,income-july,orders-july,clients-july,income-august,orders-august,clients-august,income-september,orders-september,clients-september,income-october,orders-october,clients-october,income-november,orders-november,clients-november,income-december,orders-december,clients-december
587,15238.34163,614,27,14418.19617,607,29,16938.03346,648,29,20485.9985,826,32,20414.14781,796,31,19223.07326,757,30,19108.1677,768,31,24218.09774,822,30,21709.34793,740,30,21011.96873,680,29,28713.03252,785,32,21696.18069,727,33
588,16899.57693,596,24,17033.31339,643,25,19664.11356,628,25,19594.80388,753,23,20776.70218,788,24,21387.89361,736,25,18281.73187,663,24,21771.82818,782,24,20238.00422,662,24,15343.30801,552,23,23405.00991,716,25,25152.29752,755,26
589,18971.41896,768,26,21633.73782,736,28,18701.80101,731,28,22176.24756,847,28,24208.98382,926,28,43985.78986,790,27,23782.87308,880,27,25167.95219,915,27,23979.42704,896,27,19140.08627,644,25,24759.2731,850,28,24322.20306,847,28
590,12535.224,514,19,11779.02501,441,21,16306.3239,586,23,17028.78989,632,23,16335.69407,553,22,16390.46921,564,22,14683.64916,550,22,21573.1501,685,24,18192.6669,591,23,14942.97904,472,24,13586.67164,556,25,17720.72198,654,27
591,22290.13196,891,35,21218.18893,847,36,21609.27591,859,34,25617.93789,1032,37,29560.12094,1187,35,23947.60578,951,37,28906.93267,1145,38,31188.10723,1164,38,26148.94128,971,36,21327.844,731,35,30481.40717,1001,37,23765.57304,875,37
592,59842.94693,1467,36,80383.06826,1352,38,65851.14417,1614,36,91616.31851,1692,37,75055.15417,1706,39,94155.28976,1789,37,77257.9944,1724,36,69430.98417,1598,37,85993.95783,1719,34,75646.24662,1430,39,59925.96215,1534,35,94122.24201,1712,37
593,16856.07545,734,28,16699.61709,691,31,18246.40773,771,29,19606.93294,861,31,22416.71687,898,31,20624.17395,863,29,22500.74461,983,31,23524.80143,968,30,22334.03795,849,30,18809.03959,687,30,20591.78271,752,29,21779.73279,890,33
594,17838.14441,674,26,18846.60822,704,28,22107.03903,747,28,23932.76287,866,29,22430.21894,868,29,25940.16783,927,30,23662.56601,946,30,28025.41883,969,30,29455.26248,1011,29,22477.75125,745,32,25227.30787,1005,31,29287.25562,1047,33
595,26978.821,1055,38,27540.8817,1040,38,31036.27027,1085,38,34454.70487,1248,38,36745.01185,1418,41,35423.83053,1236,41,36016.52075,1318,41,57552.27735,1427,43,49639.10569,1385,44,47258.94533,1133,45,52757.90193,1435,45,48628.16509,1372,46
596,19442.93468,707,30,22951.16182,760,33,20533.54959,688,32,26271.26323,888,33,25969.88102,837,33,24112.60042,867,32,22274.21319,838,31,25098.7819,883,33,38255.53803,1027,35,27231.74604,777,35,39284.01087,865,31,27824.57207,986,36
597,33075.52331,1145,44,27690.59181,1073,43,34181.49317,1136,42,36777.23244,1324,41,40446.44284,1448,43,41293.83765,1206,43,40399.35731,1315,43,53775.03948,1465,42,47708.56595,1440,43,36849.96405,932,42,41871.82645,1260,42,39058.01876,1226,43
598,17866.93588,693,32,21392.69364,877,33,27314.78181,807,32,28146.28801,975,33,26123.27798,1013,34,36671.80211,1158,31,37379.77675,1209,33,33788.29577,1257,33,32062.86787,1166,33,29111.24828,960,32,38635.05553,1270,34,36929.62003,1094,33
599,26358.13434,747,28,18390.08514,573,27,19031.18233,656,27,27437.95187,847,29,17511.99178,678,27,27595.28682,853,29,26825.07567,886,29,33632.42083,825,29,23894.46782,746,29,18979.39476,595,32,31529.7239,842,33,29860.929,866,31
600,13045.21854,530,26,12567.54942,557,26,14825.83359,523,24,17205.89133,615,27,18839.88425,709,29,19322.19599,602,27,17720.52735,669,29,24046.60998,739,28,17142.06426,576,29,14913.06532,489,26,19440.30096,677,28,18989.21935,691,31
601,12946.16218,568,23,12624.77721,523,26,11511.14662,497,27,14092.52914,583,27,14714.59186,655,27,16066.76776,658,29,17602.6269,732,31,27067.01202,727,31,15973.00716,651,30,16884.90642,572,31,17798.35621,641,27,15792.45923,618,29
602,11722.65957,497,27,11791.83282,497,26,11881.80656,505,25,16386.63437,650,27,16667.80702,729,27,14694.87622,584,27,15089.36281,699,27,24926.75704,801,28,16008.43758,581,27,15830.70029,431,27,18568.75716,683,29,18542.50297,675,27
603,15828.64022,617,24,19467.93912,721,25,19216.67929,755,25,21958.20127,809,25,21829.86432,833,25,20977.13735,767,25,20735.12836,781,26,25178.52777,883,27,25135.17022,820,27,18718.7504,680,28,24433.61499,912,28,26027.10219,891,29
604,21606.25444,765,26,24185.13323,840,29,27042.45399,944,29,25979.37028,954,29,33352.39354,1177,29,31911.23355,1111,29,34421.50844,1225,30,43126.6718,1257,29,34160.97315,1071,29,29666.06275,841,27,33423.49033,1157,27,39368.42243,1232,29
605,20482.2218,489,24,21229.48604,615,24,27873.14315,544,24,21509.16423,660,26,30244.16273,660,25,30420.93993,753,25,15169.34102,536,26,34585.01435,842,28,29259.10989,696,28,16629.99653,494,29,28111.41751,642,27,23373.65341,768,28
606,18501.68978,704,36,22905.6548,807,38,25466.54943,918,39,35368.12601,1062,41,28457.62058,1043,40,26456.60212,936,40,29789.4699,1159,40,32993.20325,1092,41,56253.65975,1045,41,23043.7195,766,40,27041.35281,942,41,30335.20212,1065,44
607,19064.8471,720,29,19248.87663,751,30,21120.3526,800,31,23440.55208,937,31,23492.59106,929,31,22538.3239,867,33,24173.03094,1004,32,26105.29817,896,32,22279.15456,796,32,17665.68808,671,30,22833.07083,905,29,23950.69646,906,33
608,12307.13977,471,26,15554.90578,531,29,15524.06438,558,25,16460.73966,547,28,14854.29034,517,28,17915.71475,604,30,19532.43065,755,30,19940.32763,690,31,24066.66655,709,29,12864.80846,489,29,14432.75561,550,28,24177.26208,673,30
609,15126.70467,628,28,16080.68214,663,30,16781.28395,626,31,19018.92983,827,33,20939.99218,855,35,20713.36809,824,33,19257.21463,842,32,22598.7926,844,34,24118.77983,805,34,14646.16249,592,33,20799.21727,790,33,18440.78145,650,31
610,13025.98667,527,24,18429.05678,622,26,15410.8718,598,27,20720.97725,730,28,17866.02381,673,28,24338.56554,795,28,19026.2597,744,28,20362.21923,766,28,22161.90117,738,27,19295.12276,598,25,20500.34721,796,27,29982.44367,803,29
611,12981.936,474,16,11181.41677,399,17,11059.94855,354,16,13617.72219,513,19,16024.21681,592,20,17789.84374,620,20,19775.35149,609,20,17746.41901,576,19,26844.60338,582,18,11845.21192,417,18,16622.84078,507,18,19164.58788,681,21
612,20115.43187,815,33,21484.51211,810,33,19444.16696,740,34,25268.65838,895,34,21993.50015,949,35,23324.15391,952,34,24142.75182,992,34,30208.19787,1077,36,24302.48408,920,35,25629.15679,832,35,25899.29368,1033,35,29895.07244,1067,36
613,14797.59119,586,21,13268.78736,581,21,17571.95998,741,23,17599.00189,740,24,20703.19895,918,24,16386.14697,697,24,18100.08974,800,24,21740.47352,871,24,19572.89315,754,24,13591.87447,524,24,20864.12385,806,24,22589.73552,862,25
614,17430.31196,690,23,16717.52116,659,23,17483.86658,626,22,17390.00848,676,21,20026.45327,795,24,21427.91125,755,24,22148.3858,942,23,25363.37164,877,23,29665.70817,895,24,18207.07871,661,25,24164.23895,953,25,26863.95488,943,27
615,21111.31078,689,28,22301.22877,822,29,21738.0783,820,28,29007.7016,1059,28,23911.36187,930,30,30766.69459,1051,30,22178.19125,836,28,29103.19613,975,31,26859.63199,837,30,30886.5639,788,29,38635.8158,841,30,26320.25794,961,31
616,24868.52181,923,33,20589.53464,780,33,24380.65566,835,34,27455.31752,980,31,29093.94974,1085,36,25655.73071,889,36,26949.30618,1013,36,36169.03863,1094,36,33362.40529,992,35,24389.64228,761,35,44174.13539,1314,37,31447.90782,1117,38
617,17313.23057,608,28,16504.21915,583,27,19316.51263,633,28,19656.3596,735,31,21724.08096,802,31,19169.6926,667,29,25817.73383,806,31,29230.76527,858,32,27375.02083,784,32,23888.30675,672,28,28803.96923,825,28,28134.85734,764,30
618,10567.75364,434,18,9428.878971,440,18,13595.41367,503,21,16355.25188,612,20,14648.58445,596,22,17678.93064,630,23,16715.0491,669,21,19922.27691,705,22,20485.95721,653,23,14590.2552,516,21,27764.7299,717,24,20462.02143,660,24
619,27179.34769,908,37,22717.06839,870,36,25001.74504,909,38,23781.77212,906,37,25216.93977,961,37,26056.53001,903,38,25688.29431,906,35,29471.23556,959,39,29747.85114,1025,39,28793.77436,836,38,26364.2488,914,39,24690.43673,870,40
620,20642.77307,752,28,19934.80058,764,29,24098.77794,825,30,27084.66769,976,29,26886.35185,1003,32,21893.95185,841,32,24493.32947,996,31,31973.16546,1061,31,28025.97358,950,31,27420.86228,833,30,27902.29789,903,29,33233.89121,1063,34
621,23075.49572,868,27,43483.69972,887,26,26995.51567,869,26,28596.26345,1036,28,62101.45031,1172,30,38719.20593,1080,31,42191.68829,1112,30,51316.34055,1163,30,37652.25992,1176,31,37981.25197,866,31,45694.00361,1208,33,41339.47726,1113,33
622,25056.22225,923,37,24251.85963,918,36,25174.98704,1004,38,26741.04047,1019,38,31661.35691,1223,39,31460.65207,1156,41,34117.90643,1310,40,31955.0037,1194,41,29366.72576,1111,40,27882.65122,985,42,36023.81168,1276,44,30799.06135,1161,44
623,27405.74209,810,32,25057.21242,846,33,24235.09334,822,32,29024.58325,974,31,30572.0637,1013,33,36896.5785,924,33,34889.26152,895,34,43382.93313,1033,35,38504.58374,946,32,25810.87971,749,31,37678.61975,944,34,40029.96907,1004,35
624,11474.76406,423,21,14332.17262,414,22,15424.09009,475,23,12596.4331,434,24,21041.68142,729,26,24886.02126,681,26,24412.21591,712,27,27031.27267,645,27,20220.55066,700,26,22496.97107,547,23,19937.97414,749,26,18268.42392,615,26
625,28751.42407,820,27,33641.70984,910,27,36998.97683,983,27,34174.3845,1037,26,32081.96608,1098,26,42314.8493,1089,25,36805.46715,1201,25,44287.08589,1123,25,43243.53077,1033,24,42091.52147,909,26,39428.09895,1007,25,41436.64789,1037,28
626,21718.09412,711,35,28053.64709,839,36,27897.83399,748,36,28067.3235,841,35,24994.57176,908,37,29947.90468,844,34,23868.19836,902,36,35261.2476,1076,37,34408.04145,987,36,21876.05151,765,36,41741.35276,959,35,55433.49604,1085,36
627,18670.99234,734,32,21869.54404,910,34,23904.65673,902,34,29500.89439,1125,36,26327.35792,964,35,29798.00906,1012,34,38302.39354,1066,36,42357.95537,1187,35,34484.96822,1067,36,22122.05115,765,35,37543.43952,970,36,32433.38053,1054,37
628,14277.06867,563,23,15931.27487,631,25,21100.94083,742,25,24471.63102,893,26,31686.90655,948,28,22572.56957,721,24,33092.85802,899,27,34460.71441,1043,29,64121.61158,1088,31,22537.49794,628,28,24881.32554,762,29,47129.77251,1023,30
629,26248.91528,867,30,33074.23486,904,30,37959.60753,1006,30,40941.60773,1132,31,39566.01705,1181,29,32107.12646,1052,32,45540.66757,1128,31,44375.1448,1244,33,46690.7871,1280,33,32577.94948,845,33,36828.18118,1072,32,37744.70808,1155,35
630,24484.53706,883,32,22769.18784,813,33,25450.73847,879,34,24637.37947,977,34,30887.85264,1184,37,29251.92675,1099,35,31727.44462,1220,36,37505.10254,1277,35,30986.92454,1051,37,29023.15478,860,36,35282.00764,1212,35,38355.48537,1125,35
631,26058.91001,1131,42,25271.89523,1067,40,28509.5886,1169,43,29548.42894,1223,42,31266.84992,1374,44,35479.20154,1418,45,32812.42456,1311,46,42022.42479,1440,45,33842.8409,1191,45,27647.25885,960,43,31253.55301,1271,41,34783.48036,1302,45
632,18219.13339,699,29,18913.88795,775,30,21781.05451,740,29,23498.95645,881,30,24450.5454,965,30,24764.88294,953,30,25370.12149,1006,30,33759.40938,1037,32,27705.64929,881,31,20912.7786,696,31,25938.51894,965,29,23589.46372,860,31
633,19920.22821,889,36,21176.11534,929,36,20711.84262,887,36,27928.87897,1091,33,25382.88288,1092,36,26920.54067,1068,36,26298.73368,1130,36,31642.32104,1162,36,29443.21498,1142,37,26504.591,857,37,30054.62931,1111,37,26984.84651,986,38
634,16308.02007,696,26,14563.42975,656,26,17597.86648,728,27,16675.67465,731,26,22524.5346,921,29,19713.25103,830,30,21469.98978,871,29,26497.25491,1001,28,28616.15104,1067,28,20144.73715,728,25,22502.6811,888,29,24373.67619,967,29
635,38624.17079,932,36,51565.96898,1010,36,52302.87275,1213,36,57737.93535,1293,37,67699.78649,1463,39,51894.73204,1221,37,60626.14192,1270,37,68517.7736,1428,37,57922.35792,1258,36,42949.88673,1030,38,54615.1433,1385,39,65898.29348,1409,39
636,20706.57035,876,33,25870.67283,944,37,20783.57975,768,35,25475.08035,1013,35,29852.75818,1236,39,27086.22646,988,40,30624.97333,1218,39,37427.25205,1183,39,35820.03525,1291,39,27237.56361,900,39,34304.8417,1298,41,33041.57854,1201,41
637,17270.22984,609,30,19234.3431,679,30,19791.47108,675,30,19269.3085,698,30,20449.83491,838,28,26510.59197,810,31,20008.80851,767,29,22059.52846,724,29,18521.8828,672,29,19806.19724,534,31,21114.95645,765,31,22107.24862,774,31
638,17617.33075,718,29,15531.57496,655,28,18634.17297,734,30,19456.32114,749,29,19668.94991,815,31,19695.77879,761,31,17713.82577,757,31,22415.6357,863,31,17428.20935,672,30,17646.93319,664,31,23950.98878,905,30,24827.193,883,31
639,20035.85329,872,29,16768.09445,720,28,21322.04249,817,31,23426.54957,956,31,24460.06892,948,31,23734.09418,943,31,24723.94571,1007,34,24900.93478,971,33,28101.01164,953,33,26804.86994,756,31,27465.51634,895,32,26805.67687,902,33
640,21975.20247,754,28,17674.61781,733,28,29263.33409,864,29,34135.732,1190,29,36250.3871,1018,30,30862.35617,1037,30,25676.69499,949,31,41727.61475,1114,30,38604.76792,1067,29,29822.59648,758,29,30174.44705,1070,31,33897.27247,906,28
641,11603.48842,379,21,11368.61762,426,19,13746.17935,471,22,20896.57344,703,23,21078.97738,646,23,27319.07313,596,22,21926.36547,610,23,21031.23799,600,23,29436.08301,608,24,25889.86525,451,22,33654.26384,577,23,33615.82847,577,22
642,19316.82807,763,26,23692.69715,749,27,26646.61019,873,27,27367.70434,881,26,26690.48512,906,28,28693.22833,879,29,21876.30617,804,28,25793.00648,808,29,20893.12896,749,29,20674.79872,670,29,26907.46501,911,29,26873.98775,820,30
643,19484.7098,760,29,17834.22506,700,28,20392.8653,702,29,24620.55837,957,29,23231.69209,823,28,22607.02864,865,30,23049.448,865,30,24205.51763,827,30,22013.30947,836,31,19160.43387,664,27,25496.37532,986,32,26592.31678,916,31
644,22149.16415,764,30,23167.44241,783,32,26468.08594,847,30,28687.6811,993,32,29528.28175,983,33,26302.44371,882,33,26994.50708,967,33,30852.17853,1096,35,33255.06933,1030,35,28173.7717,762,33,31214.9401,892,34,28390.24143,887,36
645,27217.67911,804,32,28224.56278,851,32,25834.13154,877,32,31292.55624,920,32,30050.43419,1010,33,24098.19517,920,32,27191.64138,969,35,29343.29375,991,34,28423.38519,921,32,23411.10179,648,34,30552.91294,903,34,29144.71888,1022,35
646,17941.08408,666,30,18003.81501,683,32,19257.5638,720,33,25489.36711,867,28,25755.3616,908,33,22137.19219,837,33,20315.73704,804,33,25662.92862,933,33,25087.64682,914,32,16984.79745,590,30,23754.86165,927,33,24034.22351,945,36
647,15395.93251,596,25,13805.50392,518,24,17196.90764,622,25,16594.54323,665,25,19740.86787,761,24,18138.391,649,25,18346.48353,747,23,20543.62711,773,24,17055.19056,633,23,13715.77361,492,23,15942.7495,575,24,18203.43232,653,27
648,16251.08922,693,31,19742.86073,778,31,18342.2966,727,31,21726.27141,823,31,20570.7819,829,33,18967.32374,818,34,21313.70808,923,33,27402.69756,962,34,20636.48671,818,34,18791.92375,700,32,22584.41245,961,32,40511.43943,944,34
649,27672.2352,875,32,24194.19813,802,32,27671.00187,871,33,30520.17758,1052,32,29227.92532,1052,33,29297.84367,984,32,31432.0889,1081,34,33458.34314,1044,33,32741.79974,1004,32,23052.38011,737,31,26165.97376,965,33,32551.41366,1061,31
650,19334.42124,695,29,18269.80992,732,30,19179.57521,663,29,22602.67111,839,29,22950.89097,828,30,25918.11309,834,30,26517.45255,1037,32,41164.7966,1125,34,29788.87026,989,34,28014.9961,816,34,34711.40556,1059,34,32149.07658,1006,35
651,46841.19264,634,25,69922.95443,812,28,61930.407,814,26,49916.60388,951,24,80205.35315,1083,28,61591.19122,985,27,64239.16817,1012,29,89324.7998,1293,32,96678.64202,1365,29,48853.01675,799,32,58549.38542,1118,32,62892.48812,1089,33
652,14257.60308,678,22,14314.47865,623,25,11651.97146,553,25,16143.95503,677,23,16028.39624,713,26,14325.70406,622,24,14798.01902,622,24,20594.05955,752,25,17170.88182,654,24,15083.89411,513,24,18157.8222,648,24,14631.58276,631,26
653,24813.90971,977,36,23834.70393,923,37,26365.87019,962,37,29533.7032,1155,36,27404.80175,1132,38,33343.76808,1141,38,24795.4279,1033,37,32149.99247,1149,38,27349.15164,1046,35,25490.28927,895,35,34469.64095,1233,36,29051.32836,1101,35
654,32928.65486,1095,44,32424.31256,1135,43,37963.01024,1171,45,42020.24438,1435,45,37778.32822,1347,44,47417.28447,1451,46,41914.82563,1439,44,56677.06619,1629,45,57251.08365,1408,44,33481.53456,937,41,52833.54165,1526,44,47100.04651,1429,44
655,16586.23179,654,29,17213.51764,654,30,17249.55578,650,27,19008.1142,693,30,26354.27814,1009,32,27513.89074,927,31,26935.54204,853,31,27508.72609,894,32,25781.45313,890,32,21826.7509,698,33,25069.20214,795,31,23926.03355,781,33
656,20794.06879,723,30,16241.78707,666,31,34538.23353,741,29,21937.94463,857,33,22005.04315,929,34,19729.14562,782,32,25179.93118,917,33,31387.69128,953,34,23028.30042,764,34,18606.15922,696,35,28431.63798,957,36,37491.17737,896,33
657,22179.7916,946,36,18877.95427,796,37,20678.51244,916,37,19461.66861,822,34,22131.01034,962,34,22847.09391,1004,37,23001.23505,1019,37,27363.95903,1036,38,26824.28023,1066,36,16679.33044,688,33,19896.27904,830,37,24749.85299,965,39
658,22618.70159,902,32,22182.39518,767,32,23674.88943,865,33,26810.79189,1020,31,30219.2066,1181,33,27292.04183,1087,32,29537.21564,1256,34,37201.66637,1301,35,33218.08067,1222,34,23202.70318,809,33,27195.84656,1006,33,34360.5509,1008,35
659,11702.37138,490,22,9730.683876,402,22,11548.67801,446,22,13725.57222,606,24,13291.61246,585,24,11894.67732,555,24,14849.53941,646,24,20260.8494,710,25,15297.19752,622,25,13473.09194,443,23,15610.16704,590,24,13315.59327,537,26
660,16003.36019,610,28,18073.9466,686,29,19613.17376,734,29,20438.98996,825,29,22433.06682,943,30,25982.89519,864,30,25110.9663,954,30,29168.56221,905,29,24108.37876,791,29,21183.81855,615,29,23824.28914,777,30,25225.66965,859,32
661,24571.34398,865,30,20301.79509,799,31,24763.59518,844,31,28281.94506,957,31,26324.15639,1001,32,29642.05553,960,31,31323.34969,1138,33,35779.45126,1249,32,37938.65179,1055,32,28625.15293,767,30,33374.67397,1014,33,34063.83706,1147,35
662,38233.45393,849,31,55319.46095,903,31,43714.61846,924,31,37621.23341,803,31,56785.91416,1118,32,39739.23091,904,31,40871.6016,1040,32,49729.01226,1004,32,43900.22178,953,33,41342.36363,734,35,47893.67488,1023,35,38649.71306,1020,34
663,17233.91088,766,27,18571.53264,751,27,19538.25637,779,28,20032.58182,825,29,25729.48387,1046,31,27119.86732,1004,32,21355.74126,968,31,25998.13865,1051,31,23982.87173,901,30,22609.23045,787,28,26183.71738,946,31,25795.61352,923,32
664,16460.09793,710,25,21613.0825,770,29,18371.99423,741,29,25132.37238,947,31,23638.19121,976,32,27398.21011,1015,32,22693.68743,949,31,27565.41581,1075,32,26795.63358,960,32,25775.68631,798,32,23891.75014,879,30,26318.62253,1010,33
665,12903.77771,516,28,18108.63542,757,30,15823.79524,632,29,20676.85996,867,31,22495.87504,833,31,17611.97128,689,30,19256.99107,736,29,21545.44426,877,31,23712.2798,825,31,17534.59823,655,29,16512.09384,656,27,22479.52738,748,30
666,27764.5892,806,29,36801.1853,883,31,24975.3285,797,30,34867.18495,1183,32,32819.4815,1069,32,45915.83023,981,33,38968.39094,1105,33,49715.02746,1238,34,34971.52981,1025,35,33204.32742,876,32,56319.36123,1291,34,58682.60122,1083,33
667,30003.04612,880,33,26577.71989,909,33,28134.2593,920,34,33123.97808,1105,33,32062.04874,1105,32,35512.65318,1181,33,32371.39449,1164,35,44652.13603,1291,35,33438.71133,1058,36,31724.9844,940,36,32902.51286,1136,39,36445.72905,1122,37
668,13547.29449,585,24,13070.41082,596,26,14214.58359,641,26,16718.36406,760,28,18040.60204,806,30,20070.86034,774,30,19711.86262,825,30,22066.97408,892,30,19836.79993,715,30,17581.76595,616,29,20242.68003,791,29,19513.44357,820,32
669,26325.89033,967,42,28660.74239,1001,42,30949.54528,1056,43,28902.80938,1102,41,36084.00861,1254,43,30524.73765,1158,42,31274.46305,1202,44,36606.79471,1260,44,40295.20765,1186,42,30670.66645,909,43,32436.78341,1227,43,37518.73533,1389,45
